fdc_id,food_name,data_type,food_category,calories,carbs_g,calcium_mg,fat_g,protein_g,saturated_fat_g,fiber_g,iron_mg,sodium_mg,sugar_g,cholesterol_mg,health_score,food_type,food_display_name,preparation_method,food_label,food_group_clean
170230,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",SR Legacy,Beef Products,188.0,0.0,6.0,8.21,26.8,3.01,0.0,2.18,35.0,0.0,78.0,60,Meat & Poultry,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades","cooked, roasted","Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades (cooked, roasted)",Meat & Poultry
169522,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",SR Legacy,Beef Products,212.0,0.0,7.0,10.8,26.8,4.12,0.0,2.16,35.0,0.0,84.0,60,Meat & Poultry,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, select","cooked, roasted","Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, select (cooked, roasted)",Meat & Poultry
171050,"Chicken, broilers or fryers, meat and skin and giblets and neck, roasted",SR Legacy,Poultry Products,234.0,0.06,15.0,13.3,26.8,3.7,0.0,1.66,79.0,0.0,107.0,60,Meat & Poultry,"Chicken, broilers or fryers, meat and skin and giblets and neck",roasted,"Chicken, broilers or fryers, meat and skin and giblets and neck (roasted)",Meat & Poultry
167848,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",SR Legacy,Pork Products,228.0,0.0,9.0,12.6,26.7,4.3,0.0,1.42,80.0,0.0,95.0,60,Meat & Poultry,"Pork, fresh, shoulder, arm picnic, separable lean only","cooked, roasted","Pork, fresh, shoulder, arm picnic, separable lean only (cooked, roasted)",Meat & Poultry
171795,"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",SR Legacy,Beef Products,214.0,0.0,13.0,11.1,26.6,4.38,0.0,2.89,61.0,0.0,88.0,60,Meat & Poultry,"Beef, ground, 90% lean meat / 10% fat, loaf","cooked, baked","Beef, ground, 90% lean meat / 10% fat, loaf (cooked, baked)",Meat & Poultry
170232,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",SR Legacy,Beef Products,181.0,0.0,7.0,7.53,26.6,2.76,0.0,2.15,35.0,0.0,76.0,60,Meat & Poultry,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select","cooked, roasted","Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select (cooked, roasted)",Meat & Poultry
172004,"Fish, trout, mixed species, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,190.0,0.0,55.0,8.47,26.6,1.47,0.0,1.92,67.0,0.0,74.0,60,Seafood,"Fish, trout, mixed species","cooked, dry heat","Fish, trout, mixed species (cooked, dry heat)",Seafood
170749,"POPEYES, Fried Chicken, Mild, Drumstick, meat only, skin and breading removed",SR Legacy,Fast Foods,170.0,0.04,16.0,7.14,26.5,2.28,0.0,1.06,478.0,0.0,127.0,60,Meat & Poultry,"POPEYES, Mild, Drumstick, meat only, skin and breading removed",Fried Chicken,"POPEYES, Mild, Drumstick, meat only, skin and breading removed (Fried Chicken)",Meat & Poultry
169198,"Pork, fresh, loin, blade (roasts), boneless, separable lean and fat, cooked, roasted",SR Legacy,Pork Products,199.0,0.0,12.0,10.3,26.5,3.71,0.0,0.89,67.0,0.0,76.0,60,Meat & Poultry,"Pork, fresh, loin, blade (roasts), boneless, separable lean and fat","cooked, roasted","Pork, fresh, loin, blade (roasts), boneless, separable lean and fat (cooked, roasted)",Meat & Poultry
175157,"Fish, tuna, white, canned in oil, drained solids",SR Legacy,Finfish and Shellfish Products,186.0,0.0,4.0,8.08,26.5,1.28,0.0,0.65,396.0,0.0,31.0,60,Seafood,"Fish, tuna, white","canned in oil, drained solids","Fish, tuna, white (canned in oil, drained solids)",Seafood
171987,"Fish, tuna, white, canned in oil, without salt, drained solids",SR Legacy,Finfish and Shellfish Products,186.0,0.0,4.0,8.08,26.5,1.65,0.0,0.65,50.0,0.0,31.0,60,Seafood,"Fish, tuna, white","canned in oil, without salt, drained solids","Fish, tuna, white (canned in oil, without salt, drained solids)",Seafood
171059,"Chicken, heart, all classes, cooked, simmered",SR Legacy,Poultry Products,185.0,0.1,19.0,7.92,26.4,2.26,0.0,9.03,48.0,0.0,242.0,60,Meat & Poultry,"Chicken, heart, all classes","cooked, simmered","Chicken, heart, all classes (cooked, simmered)",Meat & Poultry
174466,"Chicken, capons, giblets, cooked, simmered",SR Legacy,Poultry Products,164.0,0.76,13.0,5.4,26.4,1.77,0.0,6.8,55.0,0.0,434.0,60,Meat & Poultry,"Chicken, capons, giblets","cooked, simmered","Chicken, capons, giblets (cooked, simmered)",Meat & Poultry
169496,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",SR Legacy,Beef Products,190.0,0.0,18.0,9.36,26.4,3.75,0.0,2.52,79.0,0.0,84.0,60,Meat & Poultry,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice","cooked, roasted","Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice (cooked, roasted)",Meat & Poultry
168696,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",SR Legacy,Beef Products,218.0,0.0,6.0,11.6,26.4,4.42,0.0,2.16,35.0,0.0,85.0,60,Meat & Poultry,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades","cooked, roasted","Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades (cooked, roasted)",Meat & Poultry
168297,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",SR Legacy,Pork Products,238.0,0.0,20.0,13.9,26.4,4.89,0.0,1.11,57.0,0.0,88.0,60,Meat & Poultry,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat",cooked,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat (cooked)",Meat & Poultry
167842,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",SR Legacy,Pork Products,192.0,0.0,7.0,8.82,26.4,2.84,0.0,0.64,46.0,0.0,80.0,60,Meat & Poultry,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat","cooked, roasted","Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat (cooked, roasted)",Meat & Poultry
171125,"Chicken, broiler, rotisserie, BBQ, breast, meat and skin",SR Legacy,Poultry Products,175.0,0.09,16.0,7.67,26.4,1.96,0.0,0.51,329.0,0.09,90.0,60,Meat & Poultry,"Chicken, broiler, rotisserie, BBQ, breast, meat and skin",unspecified,"Chicken, broiler, rotisserie, BBQ, breast, meat and skin",Meat & Poultry
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",SR Legacy,Beef Products,174.0,0.0,7.0,6.8,26.3,2.98,0.0,2.83,65.0,0.0,88.0,60,Meat & Poultry,"Beef, ground, 95% lean meat / 5% fat, patty","cooked, broiled","Beef, ground, 95% lean meat / 5% fat, patty (cooked, broiled)",Meat & Poultry
174771,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",SR Legacy,Beef Products,193.0,0.0,15.0,9.73,26.3,3.53,0.0,1.77,54.0,0.0,80.0,60,Meat & Poultry,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice","cooked, roasted","Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice (cooked, roasted)",Meat & Poultry
172381,"Chicken, broilers or fryers, leg, meat only, cooked, stewed",SR Legacy,Poultry Products,185.0,0.0,11.0,8.06,26.3,2.2,0.0,1.4,78.0,0.0,89.0,60,Meat & Poultry,"Chicken, broilers or fryers, leg, meat only","cooked, stewed","Chicken, broilers or fryers, leg, meat only (cooked, stewed)",Meat & Poultry
171995,"Fish, milkfish, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,190.0,0.0,65.0,8.63,26.3,3.52,0.0,0.41,92.0,4.3,67.0,60,Dairy,"Fish, milkfish","cooked, dry heat","Fish, milkfish (cooked, dry heat)",Dairy
173699,"Fish, snapper, mixed species, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,128.0,0.0,40.0,1.72,26.3,0.365,0.0,0.24,57.0,0.0,47.0,60,Seafood,"Fish, snapper, mixed species","cooked, dry heat","Fish, snapper, mixed species (cooked, dry heat)",Seafood
168739,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, select, cooked, broiled",SR Legacy,Beef Products,184.0,0.0,7.0,8.0,26.2,2.71,0.0,2.8,68.0,0.0,94.0,60,Meat & Poultry,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, select","cooked, broiled","Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, select (cooked, broiled)",Meat & Poultry
174752,"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled",SR Legacy,Beef Products,193.0,0.0,9.0,8.94,26.2,3.68,0.0,2.78,66.0,0.0,88.0,60,Meat & Poultry,"Beef, ground, 93% lean meat / 7% fat, patty","cooked, broiled","Beef, ground, 93% lean meat / 7% fat, patty (cooked, broiled)",Meat & Poultry
173366,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",SR Legacy,Beef Products,177.0,0.0,5.0,7.2,26.2,2.83,0.0,2.59,59.0,0.0,78.0,60,Meat & Poultry,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades","cooked, grilled","Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades (cooked, grilled)",Meat & Poultry
168250,"Pork, fresh, loin, tenderloin, separable lean only, cooked, roasted",SR Legacy,Pork Products,143.0,0.0,6.0,3.51,26.2,1.2,0.0,1.15,57.0,0.0,73.0,60,Meat & Poultry,"Pork, fresh, loin, tenderloin, separable lean only","cooked, roasted","Pork, fresh, loin, tenderloin, separable lean only (cooked, roasted)",Meat & Poultry
170357,"Fast Foods, Fried Chicken, Drumstick, meat only, skin and breading removed",SR Legacy,Fast Foods,172.0,0.0,16.0,7.41,26.2,2.0,0.0,1.03,492.0,0.0,133.0,60,Meat & Poultry,"Fast Foods, Drumstick, meat only, skin and breading removed",Fried Chicken,"Fast Foods, Drumstick, meat only, skin and breading removed (Fried Chicken)",Meat & Poultry
175177,"Fish, tilapia, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,128.0,0.0,14.0,2.65,26.2,0.94,0.0,0.69,56.0,0.0,57.0,60,Seafood,"Fish, tilapia","cooked, dry heat","Fish, tilapia (cooked, dry heat)",Seafood
171462,"Chicken, broilers or fryers, light meat, meat and skin, cooked, stewed",SR Legacy,Poultry Products,201.0,0.0,13.0,9.97,26.1,2.8,0.0,0.98,63.0,0.0,74.0,60,Meat & Poultry,"Chicken, broilers or fryers, light meat, meat and skin","cooked, stewed","Chicken, broilers or fryers, light meat, meat and skin (cooked, stewed)",Meat & Poultry
173113,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled",SR Legacy,Beef Products,144.0,0.0,7.0,3.65,26.0,1.8,0.0,2.89,69.0,0.0,84.0,60,Meat & Poultry,"Beef, ground, 97% lean meat /3% fat, patty","cooked, pan-broiled","Beef, ground, 97% lean meat /3% fat, patty (cooked, pan-broiled)",Meat & Poultry
174236,"Fish, mackerel, king, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,134.0,0.0,40.0,2.56,26.0,0.465,0.0,2.28,203.0,0.0,68.0,60,Seafood,"Fish, mackerel, king","cooked, dry heat","Fish, mackerel, king (cooked, dry heat)",Seafood
169558,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",SR Legacy,Beef Products,211.0,0.0,19.0,11.1,26.0,3.57,0.0,1.66,53.0,0.0,83.0,60,Meat & Poultry,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades","cooked, roasted","Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades (cooked, roasted)",Meat & Poultry
171065,"Chicken, broilers or fryers, dark meat, meat and skin, cooked, roasted",SR Legacy,Poultry Products,253.0,0.0,15.0,15.8,26.0,4.37,0.0,1.36,87.0,0.0,91.0,60,Meat & Poultry,"Chicken, broilers or fryers, dark meat, meat and skin","cooked, roasted","Chicken, broilers or fryers, dark meat, meat and skin (cooked, roasted)",Meat & Poultry
171070,"Chicken, broilers or fryers, dark meat, meat only, cooked, stewed",SR Legacy,Poultry Products,192.0,0.0,14.0,8.98,26.0,2.45,0.0,1.36,74.0,0.0,88.0,60,Meat & Poultry,"Chicken, broilers or fryers, dark meat, meat only","cooked, stewed","Chicken, broilers or fryers, dark meat, meat only (cooked, stewed)",Meat & Poultry
175145,"Fish, sheepshead, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,126.0,0.0,37.0,1.63,26.0,0.36,0.0,0.67,73.0,0.0,64.0,60,Seafood,"Fish, sheepshead","cooked, dry heat","Fish, sheepshead (cooked, dry heat)",Seafood
174021,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",SR Legacy,Beef Products,227.0,0.0,7.0,12.9,25.8,4.16,0.0,2.77,68.0,0.0,58.0,60,Meat & Poultry,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, choice","cooked, broiled","Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, choice (cooked, broiled)",Meat & Poultry
172000,"Fish, salmon, chum, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,154.0,0.0,14.0,4.83,25.8,1.08,0.0,0.71,64.0,0.0,95.0,60,Seafood,"Fish, salmon, chum","cooked, dry heat","Fish, salmon, chum (cooked, dry heat)",Seafood
173642,"Chicken, stewing, giblets, cooked, simmered",SR Legacy,Poultry Products,194.0,0.11,13.0,9.3,25.7,2.66,0.0,6.44,56.0,0.0,355.0,60,Meat & Poultry,"Chicken, stewing, giblets","cooked, simmered","Chicken, stewing, giblets (cooked, simmered)",Meat & Poultry
174027,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",SR Legacy,Beef Products,207.0,0.0,7.0,10.8,25.7,3.9,0.0,3.05,71.0,0.0,69.0,60,Meat & Poultry,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, all grades","cooked, roasted","Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, all grades (cooked, roasted)",Meat & Poultry
174026,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",SR Legacy,Beef Products,216.0,0.0,7.0,11.7,25.7,3.91,0.0,2.76,67.0,0.0,61.0,60,Meat & Poultry,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, all grades","cooked, broiled","Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, all grades (cooked, broiled)",Meat & Poultry
171994,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,201.0,0.0,29.0,10.1,25.7,2.88,0.0,1.49,110.0,0.0,60.0,60,Seafood,"Fish, mackerel, Pacific and jack, mixed species","cooked, dry heat","Fish, mackerel, Pacific and jack, mixed species (cooked, dry heat)",Seafood
171999,"Fish, salmon, chinook, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,231.0,0.0,28.0,13.4,25.7,3.21,0.0,0.91,60.0,0.0,85.0,60,Seafood,"Fish, salmon, chinook","cooked, dry heat","Fish, salmon, chinook (cooked, dry heat)",Seafood
174229,"Fish, bluefish, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,159.0,0.0,9.0,5.44,25.7,1.17,0.0,0.62,77.0,0.0,76.0,60,Seafood,"Fish, bluefish","cooked, dry heat","Fish, bluefish (cooked, dry heat)",Seafood
167827,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled",SR Legacy,Pork Products,209.0,0.0,24.0,11.1,25.6,3.52,0.0,0.79,55.0,0.0,84.0,60,Meat & Poultry,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat","cooked, broiled","Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat (cooked, broiled)",Meat & Poultry
171998,"Fish, salmon, Atlantic, wild, cooked, dry heat",SR Legacy,Finfish and Shellfish Products,182.0,0.0,15.0,8.13,25.4,1.26,0.0,1.03,56.0,0.0,71.0,60,Seafood,"Fish, salmon, Atlantic, wild","cooked, dry heat","Fish, salmon, Atlantic, wild (cooked, dry heat)",Seafood
167846,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",SR Legacy,Pork Products,230.0,0.0,18.0,13.5,25.3,4.79,0.0,1.5,75.0,0.0,90.0,60,Meat & Poultry,"Pork, fresh, shoulder, whole, separable lean only","cooked, roasted","Pork, fresh, shoulder, whole, separable lean only (cooked, roasted)",Meat & Poultry
173613,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, stewed",SR Legacy,Poultry Products,204.0,0.0,11.0,10.6,25.3,2.91,0.0,1.33,76.0,0.0,83.0,60,Meat & Poultry,"Chicken, broilers or fryers, drumstick, meat and skin","cooked, stewed","Chicken, broilers or fryers, drumstick, meat and skin (cooked, stewed)",Meat & Poultry
171473,"Chicken, broilers or fryers, back, meat only, cooked, stewed",SR Legacy,Poultry Products,209.0,0.0,21.0,11.2,25.3,3.04,0.0,1.27,67.0,0.0,85.0,60,Meat & Poultry,"Chicken, broilers or fryers, back, meat only","cooked, stewed","Chicken, broilers or fryers, back, meat only (cooked, stewed)",Meat & Poultry
172856,"Chicken, dark meat, drumstick, meat only, with added solution, cooked, roasted",SR Legacy,Poultry Products,146.0,0.0,12.0,5.0,25.3,1.44,0.0,1.1,190.0,0.0,124.0,60,Meat & Poultry,"Chicken, dark meat, drumstick, meat only","with added solution, cooked, roasted","Chicken, dark meat, drumstick, meat only (with added solution, cooked, roasted)",Meat & Poultry
171793,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled",SR Legacy,Beef Products,204.0,0.0,15.0,10.7,25.2,4.19,0.0,2.77,75.0,0.0,84.0,60,Meat & Poultry,"Beef, ground, 90% lean meat / 10% fat, patty","cooked, pan-broiled","Beef, ground, 90% lean meat / 10% fat, patty (cooked, pan-broiled)",Meat & Poultry
172389,"Chicken, broilers or fryers, thigh, meat only, cooked, stewed",SR Legacy,Poultry Products,195.0,0.0,11.0,9.79,25.0,2.71,0.0,1.42,75.0,0.0,90.0,60,Meat & Poultry,"Chicken, broilers or fryers, thigh, meat only","cooked, stewed","Chicken, broilers or fryers, thigh, meat only (cooked, stewed)",Meat & Poultry
172395,"Chicken, roasting, meat only, cooked, roasted",SR Legacy,Poultry Products,167.0,0.0,12.0,6.63,25.0,1.81,0.0,1.21,75.0,0.0,75.0,60,Meat & Poultry,"Chicken, roasting, meat only","cooked, roasted","Chicken, roasting, meat only (cooked, roasted)",Meat & Poultry
168236,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, broiled",SR Legacy,Pork Products,193.0,0.0,55.0,9.56,25.0,2.32,0.0,0.91,76.0,0.0,78.0,60,Meat & Poultry,"Pork, fresh, loin, blade (chops), bone-in, separable lean only","cooked, broiled","Pork, fresh, loin, blade (chops), bone-in, separable lean only (cooked, broiled)",Meat & Poultry
167884,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",SR Legacy,Pork Products,256.0,0.0,48.0,16.6,25.0,4.27,0.0,0.84,85.0,0.0,82.0,60,Meat & Poultry,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat","cooked, pan-fried","Pork, fresh, loin, blade (chops), bone-in, separable lean and fat (cooked, pan-fried)",Meat & Poultry
